Hungry Hungry,http://j-lyric.net/artist/a0018f8/l048c92.html,Hungry Hungry Can't wait anymore!!通知音が鳴るそのたび 跳ね上がる Heartちょっと待って!食い気味にReplyしちゃダメ!?Day and night 進んで引いてねえ、この遠回しな表現・・・脈アリ?初デートはキミから誘ってほしいな・・・酸いも甘いも惚れたはれたも食べてみなくちゃ 満たされない! だからジューシーリップ Stand by OK 逃さないで 旬のタイミング無視できないくらいに「I want you!」サバイブ本能のサイレンドンヨクニアイシテHungry Hungry Can't wait anymore!!こんな先行き不安な時代だからって恋も省エネモードなんて 非生産的運命の女神様が颯爽と走り抜けてゆく 指くわえて 空気読みあって見過ごすのは、やめよ?マナツアツアツの愛だって すぐ食べなきゃ冷めちゃうわスクリーンなんて放り出しちゃって 今すぐ手を取って Baby オアズケハモウゴメンHungry Hungry Don't wait anymore!!Hungry Hungry Hold me Hold meKiss me Kiss me Taste me Taste me命短し恋するふたり 愛し合わなきゃ 満たされない! だからマナツアツアツの愛だって すぐ食べなきゃ冷めちゃうわスクリーンなんて放り出しちゃって 今すぐ手を取って Babyジューシーリップ Stand by OK逃さないで 旬のタイミング無視できないくらいに「I want you!」サバイブ本能のサイレンドンヨクニアイシテHungry Hungry Can't wait anymore!!
in a fix,http://j-lyric.net/artist/a0018f8/l00f449.html,冬の海あてもなく　地図を広げて朝もやにたたずみ　あなたの景色が通り過ぎる振り返ればいつも　やさしげな横顔合図は送られていたの?このまま会えなくなる追い掛け　苦しみ　どれ位の恋が咲き乱れて　散って行くのか後悔してまで　涙枯れるまで信じたくない　全ての恋は終わるなんてわがままが鳴り止まぬ　過ぎた時間も思い出にできない　止まらない胸を打つ冒険静かな現実に　何故だかうなされてどうでもいい事に笑う自分に脅えながら唇噛みしめ　どれ位の恋が月日流れ　消えて行くのか充実したいの　取り戻したいの面影追う　満たされていたあの頃の追い掛け　苦しみ　どれ位の恋が咲き乱れて　散って行くのか後悔してまで　涙枯れるまで信じたくない　終わりにできない心乱れて　どうしようもなくてこのまま何処か　消えてしまうならあなただけなの　取り戻したいの面影追う　通りの向こう探しに行く...
Independent Love Song,http://j-lyric.net/artist/a0018f8/l00a6ce.html,白い夜に 独り佇む静寂の中で 君を空想―えがく―消えることない 胸の痛みあの日の言葉と涙と共にぶつかり合うことできなくて理想の自分演じてた広がってく距離に 気づかぬまま見えない壁を 作り始めてたcan't say 声にできないよ湧き上がる愛しさ 募っていくcloudy 彷徨い続ける月明かりも閉ざす 深い場所で水彩画の 淡い雲のような現実―いま―と幻の狭間に揺れる想像ばかりが 膨らみすぎて疑いの装飾―フィルム―張り巡らせてた会えない時間が増える度固い楔を打ちつけて動けなくなるよ 二人のココロぬくもりさえ 忘れかけていたflow out 押し寄せる波に清らかな想いも さらわれてくstay out いくら叫んでもすれ違いの日々は戻らない君の存在が大きくて失うことを恐れてた闇が生む影に 魅入られずに向き合っていく これからはきっとset free 抑えきれないよ湧き上がる愛しさ 溢れてゆくbrightly 月に照らされて絡まってた糸が ほどけていく透明な光を包むように…
innocent starter,http://j-lyric.net/artist/a0018f8/l002d85.html,膝を抱えて 部屋の片隅いつも不安で 震えていた「本当」を知ることが恐くてトビラを閉じた優しい嘘に 居場所を見つけて 夢の中に逃げ込んだ誰も知らない 孤独の海を 深い蒼に染めてく寂しさ隠す 一途な想い君のココロを傷つけている瞳の奥の秘密 吸い込まれそうな 笑顔の裏の真実に柔らかな愛 僕が届けに行くよ触れたら壊れそうな 温もりが今 過去を離れ溢れ出すずっと側にいるから 悲しい影に惑わないで子供のように ただ憧れを求めるだけじゃ 何も見つからなくて大切な物 見失うだけ「アタリマエ」とか「普通」の中に 飾らずある幸せを守れる力 手に入れたいとまっすぐ 現在(いま)を生きてく迷うことない視線の先に 浮かぶ答えは そう「1つ」だけ夜明けの朱い空に 虹を描いて 闇もすべて包みこむ小さな勇気 言葉を越えて行く未来が囚われても 遠く消えても この祈りは果てしなくありのままの気持ちを 君のもとへ 伝えたい「始まり」くれた君に そっと囁く二人だけの約束を変わることのない永遠の魔法未来が囚われても 遠く消えても澄んだ風(こえ)が覚えてる僕の名前を呼んであの日のように笑いかけて
Inside of mind,http://j-lyric.net/artist/a0018f8/l00f44a.html,※Let me try We can be togetherHave you ever seen beautiful love?誰も知らない素顔で　私を見つめていてDeep inside tell me what you're feelingDo you wanna see“What is Love”?愛の破片(かけら)集めて　あなたにふれていたいI wish in falling star...※臆病なのに強がりな in my SOUL　震えているあなたの描く未来へと　そっと忍び込んだ琥珀に揺れる　愁いのtears繋がる現在(いま)を照らした閃光(ひかり)躊躇してても　その先には　進めない…Let me try You can be the oneHave you ever been searching for love?この世界でひとつの真実探しているMy destiny show me what you're feelingDo you wanna fall in love with me?あなただけの心で　私を変えてみせてI wish you hold me now...伝えたいのに　伝わらない in my HEART　揺らめいてる繊細なほど不器用な感情　胸に秘めて不思議なくらい　あなた彩(いろ)に純白の心　染まってゆく遠くて近い　近くて遠い　この想い(※くり返し)微笑みは大地に揺れている　花のように…優しさは　流星のように…Let me try You can be the oneHave you ever been searching for love?この世界でひとつの真実探しているMy destiny show me what you're feelingDo you wanna fall in love with me?あなただけの心で　私を変えてみせてMy love is forever...
Invisible Heat,http://j-lyric.net/artist/a0018f8/l04161e.html,命 使うことが もしも生きることなら君に命を使い果たしてかまわない心が触れ合った時は音がするんだ夕焼けをいっしょに見ていたあの頃のように誰かを思い 誰かに焦がれ 誰もが泣いてるなら世界はけして君一人だけ置き去りにしないから見えない手のひらが君をそれでも抱きしめているよ見えない温もりに僕ら守られているのさ だから君とわかり合うことから僕は逃げないその胸に閉ざした全てを叫べばいいGotta change the worldそして気づくでしょう 少しまばたきをして見降ろす街は 昨日よりも眩しかった足元 伸びる影 切り離せないように君の一部なんだ 傷跡も苦しみだって強くなりたい 強くなれたら 二度と見失わずに世界が終わる夜が来たって そばを離れないから消えない手のひらが君をたしかに抱きしめているよ消えない温もりに僕ら導かれてるのさ きっと君と信じ合う願いを僕は捨てないその声を殺した全てを晒せばいいGotta change the worldぶつかって 戦った 痛みだけが互いの本当の悲しみを教えてくれるだろう見えない手のひらが君をそれでも抱きしめているよ見えない温もりに僕ら守られているのさ だから見えない指先が君の涙を拭ってくれるよ見えない温もりに僕ら守られているのさ ずっと君とわかり合うことから僕は逃げないその胸に閉ざした全てを叫べばいいGotta change the world
It's in the bag,http://j-lyric.net/artist/a0018f8/l00a6cd.html,You about ready? 堅苦しい問題ジョークなどひとつも言えないから恋だけじゃ埋まらないし Dim the light僕らに求める 勝手な欲望笑ってしまうよ 世間は明るすぎるねI'm tied up with 抱え込む憂鬱さは It's negligible疲れる 想像してたでしょうThat's a tall over 枠の中生真面目さじゃ 「So you can't fight city hall.」ほのかな情熱 燃やすの It's in the bagYou're in the way 重苦しい運命締め切りがある訳じゃないから言うほどはできないよ Take your timeそれでも掴みたい 奇麗な花びら少しは欲張る 色とりどりの生き方Let's talk it all out 焦りだし奥底に what's going on? 何故意味ない 行動してたでしょうThe deal go sour 掴めると騒いでたら 「Everthing worked like a charm.」聞かない話 そんなじゃ Not too goodI'm tied up with 抱え込む憂鬱さは It's negligible疲れる 想像してたでしょうThat's a tall over 枠の中生真面目さじゃ 「So you can't fight city hall.」ほのかな情熱 燃やすの It's in the bag
It's Only Brave,http://j-lyric.net/artist/a0018f8/l036b63.html,あの日君が心に抱(いだ)いた 想いがまだ残ってるならそれはきっと憧れじゃなくて 自分自身との約束なんだよ誰かの背中眺めたら 胸の奥が痛くなるだけど全てを受け止めれば きっと強くなれるから叶えたい未来にTry 果てしのない道のりためらわず行けばいいIt's only brave 明日のキセキを信じて大切な夢に向かい ただ今を駆け抜けよう手を触れたらすぐに離れてく 形のないものだけれど積み重ねた毎日の先に 探していた答えがあるよ涙こらえてみつけよう 遠くに続く足跡一人じゃないと気付けたなら もっと強くなれるからこたえたい期待にTry 止められない情熱青空に解き放とうIt's only brave ゆずれない願いを信じて二度とないこの季節を 迷わずに駆け抜けよう叶えたい未来にTry 果てしのない道のりためらわず行けばいいIt's only brave 明日のキセキを信じて何度でも立ち上がろうこたえたい期待にTry 止められない情熱青空に解き放とうIt's only brave ゆずれない願いを信じて二度とないこの季節を 迷わずに駆け抜けよう
JET PARK,http://j-lyric.net/artist/a0018f8/l00f470.html,無理をして　微笑んでみたり時には　カッコつけてみたりして一人前に問題(ストレス)溜め込んで大人気取りで歩いて来たけれど※もっともっと走って　強気にたくましく常識なんて　蹴っ飛ばしぜったいぜったい信じて　誰にも負けない未来　掴もう　自分(オリジナル)の夢※嘘で飾った　お利口な人形黒い知識に　踊らされている他人(ひと)に染まるくらいなら　不器用でもいい真実を映し出す心　忘れないでぎゅっとぎゅっと握った　この手を振り上げて思いっきり　突き進んで行こうきっときっと大きな　想いが繋がって輝く　新しい　出会いがあるから知らず知らず　弱音を吐いたり立ち止まって　迷うこともある先が見えなくても　恐がらないで自分史上最大の勇気　振り絞ろう(※くり返し)ぎゅっとぎゅっと握った　この手を振り上げて思いっきり　突き進んで行こう何より大切な　言葉にできない笑顔と　一緒に　今駆け出してく
JEWEL,http://j-lyric.net/artist/a0018f8/l03db25.html,あなたに伝えたい宝物が沢山ある少し聞いてくれるかな？喜び　悲しみ　生きていく意味今の私を彩る　すべてがある「おかえり」とどんな私も包んでくれる愛しい場所夢が浮かぶ透き通る海未来へ続く白い橋背伸びすれば届きそうな空いつの日も変わらずそこにある涙がこぼれ落ちる夜も踊るような笑顔の朝も私が私でいられるよう見守っているかけがえのない　ふるさと煌めく憧れ語り合った幼い頃　寄り添うあの時間が何度も私を勇気付ける諦めない強さ思い出すよどんなに遠く離れても感じる大切な記憶時が経つほど深まる愛情あなたと分かち合えたらどれほど幸せだろう夢が浮かぶ透き通る海未来へ続く白い橋背伸びすれば届きそうな空いつの日も変わらずそこにある涙がこぼれ落ちる夜も踊るような笑顔の朝も私が私でいられるよう見守っているかけがえのない　ふるさと
JUMP,http://j-lyric.net/artist/a0018f8/l00a35d.html,適当な相づち打って くだらない冗談言ってる不自然に過ごす毎日 警告ランプが点滅大人の数学身について個性―らしさ―隠してしまったの?最強に元気出して行こう!ひるんでるヒマはない模範解答見当たらなくても最高を捕まえに行こう!もう一度エンジン全開温まってく 生まれたての純粋―ピュア―な宝石小さい頃夢中だった お伽噺の姫のように平凡な日常でも スペシャルな冒険したい遠慮してちゃ始まらないよモード切り変え時じゃない?最上の笑顔で行こう!新しい戦闘服―ドレス―着て立ち向かってく試練の人生―ダンジョン―最良のパワー出して行こう!宝箱―チャンス―は姿を変えて潜んでいるよ ためらわずに想いぶつけよう都合良く囃し立てる 合唱隊―雑音―に気を取られずに…究極の元気出して行こう!ひるんでるヒマはない模範解答なんて必要ないよ最高を捕まえに行こう!とびきりにエンジン全開光輝く 唯一―ただひとつ―の僕の宝石Start 自分を Dream 信じてStep 煌めく Jump 未来へ
Justice to Believe,http://j-lyric.net/artist/a0018f8/l00973a.html,love…it's in my justice棘の城 深く閉ざされた真紅の花 凛と咲き誇る隠せない 君を探してる錆び付いた傷跡は確かな瞬間―じかん―でかき消して息衝く鼓動で影―やみ―を撃ち抜いてくガラスの虹を浮かべた砂の上幻想―あした―を謳うよりそう…ただこの手で強く君を抱きしめる遠くで煌めく希望―あさ―に怯えずにすべてを見せるなら微笑んで示してく 滾る心を 僕の行くべき道を夢の中を迷い泳ぐようにもがいてる 身動きもできず薄れゆく記憶辿ってる純粋な決意さえ ため息何度も空を切る本当は気づいてる 壊したい本能―現実―近づく限界―終わり―を告げる白い雨空虚―安らぎ―振り払いそう…ただこの手に強く君を刻み込むよく似た景色を広げ懐かしむ逃げ場所なんていらない立ち向かう 嘘のない真の幕開け 君がそこにいるから「これでいい」知らぬうちにかけていた悪い暗示優しい君に甘えていた大切な絆胸に歩き出す美しく燃える譲れぬ想い今度は君に届けたいガラスの虹を浮かべた砂の上幻想―あした―を謳うよりそう…ただこの手で強く君を抱きしめる遠くで煌めく希望―あさ―に怯えずにすべてを見せるなら微笑んで示してく 滾る心を 僕の行くべき道を
Keep your hands in the air,http://j-lyric.net/artist/a0018f8/l00f46e.html,※break out　囲まれている　hardな壁乗り越え未来へ進むよ　heat up　抑えきれない　check out　午前0時に生まれ変わろうmy heart※人は一人で生きれない　なんて言うけれど普通に所詮一人で生きるモノ　なんて言われたりするから何がなんだか解らない　戸惑いのスコール浴びると箱に逃げ込むBADな気分　臆病風に吹かれたらBEDに寝転ぶイケナイ自分を置き去りにしてDon't sky way立ち上がろう繊細で豊かなmy dreamsつかめるkeep your hands in the air△all night　考えていた　easyな生き方には未来はないからblack box　開けてしまえば　don't cry　広がる自由捨ててしまおうmy weak△見た目でどうとか言われたり　言い返したりブルーな毎日That hurts過ごせない　耳を貸さない　明日から本当の相手は自分と気付いてやっと見えてきたeverything I can拭い去るさまよう世界はもう　いらないkeep your hands in the air(※くり返し)(△くり返し)(※くり返し)
Ladyspiker,http://j-lyric.net/artist/a0018f8/l031180.html,"迷彩虚構の街 紛れてる真実(truth)に Rock on!システムに囚われた 遺伝子のタガ(trigger)を外して心が乾いてるの もう嘘はつけないわぬくもりに触れたいなら 仮面(いつわり)など壊して""在るがまま""渡り合いましょう羽撃けLady 覚悟はReady微笑(えがお)ひとつ、携えて華奢なBodyで Toughにキメてヌルい世界を撃ち抜くのRougeを引いて Heel鳴らして高らかに自由を告ぐ躊躇わないで Carry on my own way!待ってるだけじゃ変わらない誇らしく 次の時代へ I wanna fly...!今呼び覚ます 本能 もっと輝け Freedom絡みつく理不尽 くぐり抜け標的 Knock out!本当に望んだモノ…それは何?見失わぬように言い訳は準備してない 退路も必要ない描いたビジョンだけを 真っ直ぐ、狂いなく狙い定め追いかけるの折れないPassion まるでIllusion鮮やかに叶えてくの血の通わない 愛なら要らないたとえ傷を重ねても褪せないで…!涙はそう、隠して 明日に焦がれてる切なる想いは美しく、果てなく…Ahh羽撃けLady 覚悟はReady微笑(えがお)ひとつ、携えて華奢なBodyで Toughにキメてヌルい世界を撃ち抜くのRougeを引いて Heel鳴らして高らかに自由を告ぐ躊躇わないで Carry on my own way!待ってるだけじゃ変わらない誇らしく 次の時代へ I wanna fly...!今呼び覚ます 本能 もっと輝け Freedom"
Late Summer Tale,http://j-lyric.net/artist/a0018f8/l00f467.html,暖かく少し冷たい　夏の終わりに吹く風に二人描いた　想い出を溶かして　心のtear(ナミダ)を隠したRealな現実も　キミとah…　過ごす時は180℃違う世界で　艶(いろ)褪せた日常綺麗な程　眩しい程　変えられていたけどCan I say good bye? but I don't forgetすれ違いの日々で　置きざりの愛情とか　胸の痛み薄れはじめてFinally I just wanna say...「ありがとう」と「さよなら」を言葉にできずに　キミを見つめていたLate Summer Love…穏やかに心を照らす　月の光に導かれ暗い砂浜　不意に立ち止まって　繋いだ手をそっとほどいた恋愛小説の　epilogue(エピローグ)はprologue(プロローグ)を見ても推測出来ない様に　ボク達が選んだ容(かたち)のない　決意をah…　今受け止めあってAll my memories Cause it's in my heart少し残る微熱　掌からそっと零し「現在(いま)」を「過去」に塗り替えたならfly away I'll just go myselfキミとボクのこれからの　未来を願って　背中を向けあってLate Summer dream…Can I say good bye? but I don't forget儚く美しい　赤裸に綴った記憶　二人が見た夢All my memories Cause it's my heart少し残る微熱　掌からそっと零し「現在(いま)」を「過去」に塗り替えたならfly away I'll just go myselfキミとボクのこれからの　未来を願って　笑顔で手を振ろうMy Summer dream…
Level Hi!,http://j-lyric.net/artist/a0018f8/l00a35b.html,いつのまにか青空 びしょ濡れの昨日が消えていくヒソヒソ誰のウワサリセットしたらほらね 全部片付けられる私はこれから一人走り出す準備ができてるわ私らしく生きようと そう決めたあの日からレベルアップしてるだからどうか邪魔しないでお返しにあなたには 踊れるナンバーを差し上げるわ負けない夢を抱きしめてAh どんなときも必ず春はやって来るから走り出した電車も 行けない場所があるの知ってるよ私だけのスタイルモノクロだった世界が もっとカラフルになるキセキじゃなくヒツゼンを巻き起こして見せてあげるから私らしくいてイイと そう思えたらきっとドコへだって行ける風に背中を押されて加速するハートが 自力のスピードでゴールするわ遠くに見えた目的地Ah 待っていてね もうすぐ春を迎えにいくよ私らしく生きようと そう決めたあの日からレベルアップしてるだからどうか邪魔しないでお返しに私から 踊れるナンバーを差し上げるわ負けない夢が輝いて Ah心からのヨロコビ実らせてみせるから
LINKAGE,http://j-lyric.net/artist/a0018f8/l02b28d.html,痛み消える前に またできた傷痕戦う証 なぞって目をとじる断ち切りたい運命 そして君はどこへ過去と未来 モンタージュ ゆがんで消えたどうすればいい そんな思いが かけめぐって また戻って剣をかまえる時 願いはカタチを変えない出逢いが呼び起こすpleasure lives一秒の決意を今 震える唇が叫ぶ「共に生きてほしい」いつか離れてしまう手なら キズナをつなぎつづけたい一生に一度だけ 同じ空で 共に生きようall for win 遠回りしてもall for wish 途方にくれてもこうしてここまで たどり着いたから君が望む世界 僕が臨む覚悟交わる時に 響かせようevangile背中合わせだった 鼓動聞こえていた心針を合わすように やさしく触れてもう迷わない 大事なひとの 大切なもの 守るためにこの身をささげる時 願いは姿をあらわす女神は僕たちを見てる 光の日も闇の夜も一人で立ち上がれるなら 誰かを救えるいつか離れてしまう手でも キズナを信じつづけたい出逢ったのは必然 同じ空へ くちづけしよう愛と呼ぶにはあまりに 短い言葉だとしてもはじめて見せた笑顔僕は君を あの日選んだきっときっと超えていくティターンgo away出逢いが呼び起こすpleasure lives一秒の決意を今 震える唇が叫ぶ「共に生きてほしい」いつか離れてしまう手なら キズナをつなぎつづけたい一生に一度だけ 同じ空で 共に生きようall for win 遠回りしてもall for wish 途方にくれてもこうして君まで たどり着いたから必ず叶える キズナはpleasure lives
Look Away,http://j-lyric.net/artist/a0018f8/l00f46a.html,スキと言いかけたままゴメンねと胸がつぶやくあなたの知らない人少しひかれてたよそみをするのはナゼ不満なんて全然ないのにわたしの中にもきっと悪魔は住んでる抱いていて　体ごと体温で感じたいその瞳　映ってるMy Loveそれだけでいいよ昔の話はしないあなたの優しさなのかなふたりの想い出もっと増やしていきたい抱いていて　心まであなただけ見ていたい青空に　映ってるMy Love輝かせて行こうわがままだって　きっと素直にだって　きっとあなたがいるからできる抱きしめる　あなただけ今のまま　今以上あなただけ　映したいMy Heartそれだけでいいのよそみさせないで
LOOKING ON THE MOON,http://j-lyric.net/artist/a0018f8/l00f46b.html,Now looking on the moonLet's heal a heart…なんか最近　浮かない気分　ha～ah～満員電車　駅まであと5分雨はまだ降ってるかな背中の波のすきまちょっと見えてる窓の外にお月様Looking on the moonめげてるときには夜空を見上げてみようよ月のうさぎ　笑って優しい気持ちくれるよつらいことは　避けて通りたいけど攻略しなきゃ　clearできないコンビニによってみよう結構　気分転換あのデザートまだ売ってるかな　限定かなLooking on the moon泣きたいときには夜空を見上げて雫そう月のあかり　静かに包み込んでくれるよLooking on the moon背筋をのばして夜空を見上げて行こうよ元気になって帰ろう明日はきっと　晴れるよ…
LOVE & HISTORY,http://j-lyric.net/artist/a0018f8/l003def.html,※Faraway. Faraway. この想いをFaraway. Faraway. 胸に秘めて遠く遠くきみのもとへ愛の歴史刻みたい With you…※忘れようとした過去にしようとしたどんな思い出も褪せていくものだと…だけどきみの声が胸に響いたまま大切な人と気づきすぎるだけ(…anatagasukinano…)Zutto Zutto 想っていたZutto Zutto 忘れなかったきみをきみを見つめていた苦しいほど恋しくて My love…どんな歴史でも涙は流れてるどんな絆でも切れそうになるものだから ためらわないで夢の続きだけをもういちど胸で信じて生きたいFaraway. Faraway. この想いをFaraway. Faraway. 伝えたいよいつもいつもきみのそばで愛の歴史つくりたい With you…もし未来でふたりがつながってるとしたら別々のこの日々もふたりの歴史になる I believe…Zutto Zutto 想っていたZutto Zutto 忘れなかったきみをきみを見つめていた苦しいほど恋しくて(※くり返し)
Love Brick,http://j-lyric.net/artist/a0018f8/l027602.html,きらめく アイラインの境界線を今日も飛び越え君に逢いに行くんだ完璧すぎる偶然をメイクアップして強がりの裏側 仕掛けられたトラップは 難解だけど 気付いて?君だけにしか 反応しない スイッチがあるみたい..baby i love youbaby in your eyesi'm in wonderland君の前だと 自分がまるで 自分じゃないのだけど 誰より あたしなのi might love you nowi might hate you now曖昧 wonderlandわからなくなる君のことしか もぅ 見えない 新しい世界で君と過ごす時間が特別なまま あたりまえになるちょっと うれしくなって よくばっちゃうよ?ねぇ まだ 帰りたくないいじわるで やさしい 君を もっと 知りたいずっと 前から 決まってた 運命だとか 永遠だとか 信じそうになってる..baby i love youbaby in your eyesi'm in wonderlandやっと 見つけた 君の隣で 解き明かしてくまだ 誰も 知らない アタシi might love you nowi might hate you now曖昧 wonderland矛盾だらけだ君のことしか もぅ 見えない 新しい世界で加速してく tic☆tac胸を刻む ときめきを追いかけて ここまできた止まらないよ グロスティック君に 恋に 堕ちて行く本当と嘘が ひとつにとけてしまった心でbaby i love youbaby in your eyesi'm in wonderland君の前だと 自分がまるで自分じゃないのだけど 誰より あたしなのi might love you nowi might hate you now曖昧 wonderlandわからなくなる君のことしか もぅ 見えない 新しい世界で 真実の世界で
Love Trippin',http://j-lyric.net/artist/a0018f8/l00e9a9.html,旅に出るよ君と　ポケットにはキャンディありったけの夢を　花束にして聞き慣れた口グセ　アナウンスにしてさカカト響かせ　お得意なステップ!この世界を　書き換える為の絵の具ならいつでも持ち合わせてる話そうよ　素敵な物語を金色の森を架ける　虹みたいに太陽に合図を送る　そう、どこにもない君だけの暗号　もっと僕に聞かせて月が歌い出して　星たちを連れてくありふれてる景色も　たまにいいよね？歩き疲れたなら　僕が手をひくからキャラメルのように　優しい声　伝えてカラフルなボトルに詰めた　甘いフルーツはいつでも胸にあるから話そうよ　僕らの物語を夜よりも永く深い　ロマンチシズム好きなだけ描くよ　それは　消えることない二人が見つけた　映像になるだろう曖昧なコトバを並べるよりダイレクト!　感じたい話そうよ　素敵な物語を金色の森を架ける　虹みたいに太陽に合図をしたら　ほら、続いてく僕たちの暗号　ずっと刻んでいこう
Love's Wonderland,http://j-lyric.net/artist/a0018f8/l00f45f.html,※Merry go round　めくるめく世界で最高のLOVEをしようWonderland　あふれだす想いを届けましょう※戸惑うNews　ときめくMail　街に飛びかって混み合う道路　未来のRoad　混線は続いてくどんな毎日も　楽しみかくしてる宝探しだね　もっと検索してみよう(※くり返し)涙のモード　笑顔のモード　繰り返しながら愛の花は　夢のドアは　いつか開いてくChanceなんてもの　突然やってくるめげるひまはない　もっと期待をして行こう△Merry go round　めぐり逢う誰かと最高のLOVEをしようWonderland　とまらない想いを叶えましょう△(※くり返し)(△くり返し)
Lovely Fruit,http://j-lyric.net/artist/a0018f8/l02b2dc.html,いただきますLovely Fruitらしくないワンピース着て　背伸びしたヒールの靴でアンニュイな振りをして　デートの作戦は100パーOKあなたの素顔のすべて　スクープしてみたいのAll days恋とは呼びたくない　なんか負けた気がする飛び越えたいJump　これはたぶんChance　たわわに実ってLovely×2口元へとPyun　お運びしまSu!　言うこと聞いて食べましょうね☆あなたのハートのまるごとゼンブ　いただきますDarlin'×2あなたのお膝の上でならAh　素直になっていいかもね世界中で一番の「大好き」あげてもいいよいただきますLovely Fruit月より輝くのはね　あなたが太陽だからよ1秒でも笑顔でキラキラしていたいの乙女ってのはStar　何千年もFlash　エメラルドみたいKiralin'×2そこんとこをKnow　わかってますKa?　愛の歴史なめないで☆心をぎゅっとしてくれたらね　目を瞑るよDarlin'×2勇気のタイミングくらいはほら　そちらのお仕事でしょ?でもねやっぱ恥ずかしいからForgive meおあずけです　よい子は早くSleeping慣れないけどTry　想いを今Catch　夢にでるくらいLonely×2寂しくないよ　強いんだから　ヤじゃないってことでAll right?「…But I love you」あなたのハートの熱い果実を　いただけます?Darlin'×2春夏秋冬永遠一生　手を繋がせてあげるあなたのハートのまるごとゼンブ　いただきますDarlin'×2あなたのお膝の上でならAh　素直になっていいかもね世界中で一番の「大好き」あげてもいいよ食べてもいいよいただきますLovely Fruit
MARIA&JOKER,http://j-lyric.net/artist/a0018f8/l018d2a.html,"ワンコイン渦巻くChance...赤か黒かOne more chance...Kissの尊厳もレイズ...もう後戻り出来ない?Ah熱情Bloody 欲しかった君色ハート撃鉄に 震えたTwo-hand伝えたい弾丸『Love you』恋を撃ち墜とせ どんな手でもいいOh god...罪にお許しを...そうJoker was knowing マリアの素顔ピストルに愛を込めたなら君の名の下嘘を放とう...二人のワタシWhich did you like?レッスンしてMr...上手に出来ないの....甘い小悪魔Rip...ピエロは笑ってKillingAh星はTasting エデンの苺のよう御心は 銃と共にTriggerの遁走曲『So Cry』新世界でまた 出会いましょうねMy dear...ホント好きだった3秒後には 飛ばせてアゲル原初の日 愛は歌だったねぇせめて最後は子守唄で...お眠りなさい...今宵ハ間モナク閉ザサレユク...記憶...追憶...遠クへ...天使達の501で射抜かれ君はまた生まれ空を見る...Oh...God...天に召されよGuy 聖なる夜にOh god... Which am I? Angel or devil?そうJoker was myself マリアは仮面嘆くほど 愛が狂わせたもう一度□づけ願うならば神に頼んで 銀河を変えてまたルーレットしましょうLet's begin ""LIVE""..."
MASSIVE WONDERS,http://j-lyric.net/artist/a0018f8/l00b25d.html,誰でもなく君の為にできること僕は想う 僕は願う まっすぐに不確かで固めた 自分的規則―ルール―にすがっていたよ言い訳で飾られた過去攻略―クリア―したい天上の宝石(ほし) 朱く染める奇跡の種(つぶ) 拾い集めてまだ見えぬ未来―よる―の先に伝えたいよ 想像―まぼろし―を破り情熱的な言葉はなくても今、ここにいること それが僕の答え―真実―愛しいもの 大事なもの 増えるたび心の中 カギをかけて閉じ込めた温もりを手にすることに慣れてなかったいつかくる｢もしも｣に恐れ動けずいた宵闇の月 僕を誘う惑いのveil消し去っていく隠してた ズルい影―自分―弱さも全部受け止めた時に初めて感じた｢守りたいもの｣はいつもそこに…何も言わず ただ抱きしめる朝未き空 君を想う素直な声 届けられたら隠してた ズルい影―自分―弱さも全部 力に変えて宇宙(てん)の宝石(ほし) 朱く染める奇跡の種(つぶ) 拾い集めてまだ見えぬ未来―よる―の先に伝えに行く想像―まぼろし―を破り情熱的な言葉はいらない今、ここにいること それが僕の答え―真実―
METRO BAROQUE,http://j-lyric.net/artist/a0018f8/l028f91.html,私を呼ぶのは誰…?粋狂に踊る熱に浮かされたこの世界で宝石のような嘘 身に付け誘う甘く淫らな眼差しが絡み付くアラガエナイ…運命の欠片繋ぎ合わせ疼く本能深紅の月暈が照らし出す真実に脆く崩れ去る虚言―ユメ―を闇へと突き立てる教えて…永遠のその先があるなら何もいらない道標は貴方だけ貴方を呼ぶのは誰…?姿のない罪に囚われてさ迷う独り瞬きも出来ないほど注がれる愛に戸惑いながら溺れてしまいそうココニイルヨ…凍てついた時を溶かす それは、囁きの回廊舞い散る銀の花 幽黙に美しく咽ぶ声なき声が心を掻き毟る答えて…壊れない情実があるなら夜を飛び越え 今、会いに行く眩い願いは そう…いつも閉じ込めて満たされぬ隙間傷付け埋める果てのない光に焦がれてた不安がまた安らぎ求め 先回り繰り返す深紅に染まる月 哀しみを切り裂いて脆く崩れ去る幻―ユメ―は決意に変わる教えて…永遠のその先があるなら何もいらない道標は貴方だけ 嗚呼…
